Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Arwen, Elven Rider",Fellowship Block (PC),Any,2,1.0000,0.0056,Unknown,0.07
"•Arwen, Elven Rider",All Blocks (PC),Any,4,0.5000,0.0031,Unknown,0.26
"•No Refuge",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"•No Refuge",Movie Block (PC),Any,1,0.0000,0.0024,Unknown,0.07
"•No Refuge",Expanded (PC),2,1,1.0000,0.0019,Unknown,0.08
"•No Refuge",Expanded (PC),Any,1,1.0000,0.0019,Unknown,0.08
"•No Refuge",All Blocks (PC),Any,2,0.5000,0.0016,Unknown,0.13
"•Balglin, Elven Warrior",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"•Balglin, Elven Warrior",Movie Block (PC),Any,1,0.0000,0.0024,Unknown,0.07
"•Balglin, Elven Warrior",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"•Legolas' Sword",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"•Legolas' Sword",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"•Legolas' Sword",Movie Block (PC),Any,2,0.0000,0.0049,Unknown,0.14
"•Legolas' Sword",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"Rivendell Waterfall",Fellowship Block (PC),Site,30,0.5333,0.0847,5.26,5.26
"Rivendell Waterfall",All Blocks (PC),Site,30,0.5333,0.0234,4.33,4.33
"Nice Imitation",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"Nice Imitation",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Nice Imitation",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"Nice Imitation",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"Sorry About Everything",Fellowship Block (PC),1,3,0.6667,0.0085,Unknown,0.10
"Sorry About Everything",Fellowship Block (PC),2,2,0.0000,0.0056,Unknown,0.07
"Sorry About Everything",Fellowship Block (PC),4,1,1.0000,0.0028,Unknown,0.03
"Sorry About Everything",Fellowship Block (PC),Any,6,0.5000,0.0169,Unknown,0.21
"Sorry About Everything",All Blocks (PC),Any,6,0.5000,0.0047,Unknown,0.38
"Prancing Pony Spare Room",Fellowship Block (PC),Site,15,0.4000,0.0424,2.63,2.63
"Prancing Pony Spare Room",All Blocks (PC),Site,15,0.4000,0.0117,2.17,2.17
"Threat of the Unknown",Fellowship Block (PC),4,2,0.5000,0.0056,Unknown,0.07
"Threat of the Unknown",Fellowship Block (PC),Any,2,0.5000,0.0056,Unknown,0.07
"Threat of the Unknown",All Blocks (PC),Any,2,0.5000,0.0016,Unknown,0.13
"His Cruelty and Malice",Fellowship Block (PC),2,2,0.0000,0.0056,Unknown,0.07
"His Cruelty and Malice",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"His Cruelty and Malice",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"Legolas, Keen-eyed",Fellowship Block (PC),1,3,0.0000,0.0085,Unknown,0.10
"Legolas, Keen-eyed",Fellowship Block (PC),Any,3,0.0000,0.0085,Unknown,0.10
"Legolas, Keen-eyed",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"Orc Scout",Fellowship Block (PC),4,4,0.5000,0.0113,Unknown,0.14
"Orc Scout",Fellowship Block (PC),Any,4,0.5000,0.0113,Unknown,0.14
"Orc Scout",All Blocks (PC),Any,4,0.5000,0.0031,Unknown,0.26
"I Would Have Gone With You to the End",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"I Would Have Gone With You to the End",Fellowship Block (PC),3,5,0.4000,0.0141,Unknown,0.17
"I Would Have Gone With You to the End",Fellowship Block (PC),4,2,1.0000,0.0056,Unknown,0.07
"I Would Have Gone With You to the End",Fellowship Block (PC),Any,9,0.5556,0.0254,Unknown,0.31
"I Would Have Gone With You to the End",All Blocks (PC),Any,9,0.5556,0.0070,Unknown,0.57
"Tower of Barad-dur",Fellowship Block (PC),4,2,0.0000,0.0056,Unknown,0.07
"Tower of Barad-dur",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"Tower of Barad-dur",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"Tower of Barad-dur",Movie Block (PC),4,2,0.5000,0.0049,Unknown,0.14
"Tower of Barad-dur",Movie Block (PC),Any,3,0.6667,0.0073,Unknown,0.20
"Tower of Barad-dur",All Blocks (PC),Any,5,0.4000,0.0039,Unknown,0.32
"•Gift of the Evenstar",Fellowship Block (PC),1,8,0.5000,0.0226,Unknown,0.27
"•Gift of the Evenstar",Fellowship Block (PC),Any,8,0.5000,0.0226,Unknown,0.27
"•Gift of the Evenstar",All Blocks (PC),Any,8,0.5000,0.0062,Unknown,0.51
"Rivendell Valley",Fellowship Block (PC),Site,14,0.5000,0.0395,2.45,2.45
"Rivendell Valley",All Blocks (PC),Site,14,0.5000,0.0109,2.02,2.02
"•Silinde, Elf of Mirkwood",Fellowship Block (PC),1,2,0.5000,0.0056,Unknown,0.07
"•Silinde, Elf of Mirkwood",Fellowship Block (PC),Any,2,0.5000,0.0056,Unknown,0.07
"•Silinde, Elf of Mirkwood",All Blocks (PC),Any,2,0.5000,0.0016,Unknown,0.13
"•Arwen, Lady Undomiel",Fellowship Block (PC),1,4,0.5000,0.0113,Unknown,0.14
"•Arwen, Lady Undomiel",Fellowship Block (PC),Any,4,0.5000,0.0113,Unknown,0.14
"•Arwen, Lady Undomiel",Movie Block (PC),1,5,0.4000,0.0121,Unknown,0.34
"•Arwen, Lady Undomiel",Movie Block (PC),Any,5,0.4000,0.0121,Unknown,0.34
"•Arwen, Lady Undomiel",All Blocks (PC),Any,9,0.4444,0.0070,Unknown,0.57
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),1,6,0.5000,0.0169,Unknown,0.21
"•Erestor, Chief Advisor to Elrond",Fellowship Block (PC),Any,6,0.5000,0.0169,Unknown,0.21
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),1,4,0.5000,0.0097,Unknown,0.27
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),3,2,0.0000,0.0049,Unknown,0.14
"•Erestor, Chief Advisor to Elrond",Movie Block (PC),Any,6,0.3333,0.0146,Unknown,0.41
"•Erestor, Chief Advisor to Elrond",All Blocks (PC),Any,12,0.4167,0.0093,Unknown,0.77
"Mordor's Strength",Fellowship Block (PC),1,2,0.5000,0.0056,Unknown,0.07
"Mordor's Strength",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"Mordor's Strength",Fellowship Block (PC),Any,3,0.3333,0.0085,Unknown,0.10
"Mordor's Strength",All Blocks (PC),Any,3,0.3333,0.0023,Unknown,0.19
"•Cave Troll's Chain",Fellowship Block (PC),1,23,0.5217,0.0650,Unknown,0.79
"•Cave Troll's Chain",Fellowship Block (PC),2,5,0.0000,0.0141,Unknown,0.17
"•Cave Troll's Chain",Fellowship Block (PC),3,1,1.0000,0.0028,Unknown,0.03
"•Cave Troll's Chain",Fellowship Block (PC),Any,29,0.4483,0.0819,Unknown,0.99
"•Cave Troll's Chain",Movie Block (PC),1,1,1.0000,0.0024,Unknown,0.07
"•Cave Troll's Chain",Movie Block (PC),Any,1,1.0000,0.0024,Unknown,0.07
"•Cave Troll's Chain",All Blocks (PC),Any,30,0.4667,0.0234,Unknown,1.91
"•Gandalf's Pipe",Fellowship Block (PC),1,6,0.3333,0.0169,Unknown,0.21
"•Gandalf's Pipe",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"•Gandalf's Pipe",Fellowship Block (PC),Any,8,0.3750,0.0226,Unknown,0.27
"•Gandalf's Pipe",Movie Block (PC),1,11,0.5455,0.0267,Unknown,0.74
"•Gandalf's Pipe",Movie Block (PC),2,3,0.6667,0.0073,Unknown,0.20
"•Gandalf's Pipe",Movie Block (PC),Any,14,0.5714,0.0340,Unknown,0.95
"•Gandalf's Pipe",All Blocks (PC),Any,22,0.5000,0.0171,Unknown,1.40
"•Calaglin, Elf of Lorien",Fellowship Block (PC),1,12,0.4167,0.0339,Unknown,0.41
"•Calaglin, Elf of Lorien",Fellowship Block (PC),2,3,0.6667,0.0085,Unknown,0.10
"•Calaglin, Elf of Lorien",Fellowship Block (PC),Any,15,0.4667,0.0424,Unknown,0.51
"•Calaglin, Elf of Lorien",Movie Block (PC),1,3,0.6667,0.0073,Unknown,0.20
"•Calaglin, Elf of Lorien",Movie Block (PC),Any,3,0.6667,0.0073,Unknown,0.20
"•Calaglin, Elf of Lorien",All Blocks (PC),Any,18,0.5000,0.0140,Unknown,1.15
"The Great River",Fellowship Block (PC),Site,8,0.2500,0.0226,1.40,1.40
"The Great River",All Blocks (PC),Site,8,0.2500,0.0062,1.15,1.15
"Uruk Slayer",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Uruk Slayer",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"Uruk Slayer",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"•Realm of Dwarrowdelf",Fellowship Block (PC),1,3,0.3333,0.0085,Unknown,0.10
"•Realm of Dwarrowdelf",Fellowship Block (PC),3,2,1.0000,0.0056,Unknown,0.07
"•Realm of Dwarrowdelf",Fellowship Block (PC),4,2,0.5000,0.0056,Unknown,0.07
"•Realm of Dwarrowdelf",Fellowship Block (PC),Any,7,0.5714,0.0198,Unknown,0.24
"•Realm of Dwarrowdelf",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Realm of Dwarrowdelf",Expanded (PC),4,9,0.4444,0.0174,Unknown,0.72
"•Realm of Dwarrowdelf",Expanded (PC),Any,10,0.4000,0.0193,Unknown,0.80
"•Realm of Dwarrowdelf",Movie Block (PC),4,3,1.0000,0.0073,Unknown,0.20
"•Realm of Dwarrowdelf",Movie Block (PC),Any,3,1.0000,0.0073,Unknown,0.20
"•Realm of Dwarrowdelf",All Blocks (PC),Any,20,0.5500,0.0156,Unknown,1.28
"Wealth of Moria",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Wealth of Moria",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"Wealth of Moria",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"Uruk Scout",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"Uruk Scout",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"Uruk Scout",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"Uruk Scout",Expanded (PC),Any,1,0.0000,0.0019,Unknown,0.08
"Uruk Scout",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"Their Power Is in Terror",Fellowship Block (PC),1,11,0.5455,0.0311,Unknown,0.38
"Their Power Is in Terror",Fellowship Block (PC),2,2,0.0000,0.0056,Unknown,0.07
"Their Power Is in Terror",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Their Power Is in Terror",Fellowship Block (PC),Any,14,0.4286,0.0395,Unknown,0.48
"Their Power Is in Terror",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"Their Power Is in Terror",Expanded (PC),3,9,0.4444,0.0174,Unknown,0.72
"Their Power Is in Terror",Expanded (PC),Any,11,0.3636,0.0212,Unknown,0.88
"Their Power Is in Terror",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"Their Power Is in Terror",Movie Block (PC),Any,1,0.0000,0.0024,Unknown,0.07
"Their Power Is in Terror",All Blocks (PC),Any,26,0.3846,0.0202,Unknown,1.66
"Durin's Secret",Fellowship Block (PC),1,3,0.3333,0.0085,Unknown,0.10
"Durin's Secret",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"Durin's Secret",Fellowship Block (PC),Any,4,0.2500,0.0113,Unknown,0.14
"Durin's Secret",Movie Block (PC),1,1,1.0000,0.0024,Unknown,0.07
"Durin's Secret",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"Durin's Secret",Movie Block (PC),Any,2,1.0000,0.0049,Unknown,0.14
"Durin's Secret",All Blocks (PC),Any,6,0.5000,0.0047,Unknown,0.38
"Uruk Raider",Fellowship Block (PC),2,3,0.6667,0.0085,Unknown,0.10
"Uruk Raider",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Uruk Raider",Fellowship Block (PC),4,1,1.0000,0.0028,Unknown,0.03
"Uruk Raider",Fellowship Block (PC),Any,5,0.6000,0.0141,Unknown,0.17
"Uruk Raider",All Blocks (PC),Any,5,0.6000,0.0039,Unknown,0.32
"Their Halls of Stone",Fellowship Block (PC),1,3,0.0000,0.0085,Unknown,0.10
"Their Halls of Stone",Fellowship Block (PC),2,3,0.6667,0.0085,Unknown,0.10
"Their Halls of Stone",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Their Halls of Stone",Fellowship Block (PC),Any,7,0.2857,0.0198,Unknown,0.24
"Their Halls of Stone",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"Their Halls of Stone",Expanded (PC),Any,2,0.0000,0.0039,Unknown,0.16
"Their Halls of Stone",All Blocks (PC),Any,9,0.2222,0.0070,Unknown,0.57
"Gathering to the Summons",Movie Block (PC),2,2,0.0000,0.0049,Unknown,0.14
"Gathering to the Summons",Movie Block (PC),4,11,0.6364,0.0267,Unknown,0.74
"Gathering to the Summons",Movie Block (PC),Any,13,0.5385,0.0316,Unknown,0.88
"Gathering to the Summons",All Blocks (PC),Any,13,0.5385,0.0101,Unknown,0.83
"Great Hill Troll",Movie Block (PC),1,1,1.0000,0.0024,Unknown,0.07
"Great Hill Troll",Movie Block (PC),2,4,0.5000,0.0097,Unknown,0.27
"Great Hill Troll",Movie Block (PC),3,19,0.5789,0.0461,Unknown,1.29
"Great Hill Troll",Movie Block (PC),4,4,0.5000,0.0097,Unknown,0.27
"Great Hill Troll",Movie Block (PC),Any,28,0.5714,0.0680,Unknown,1.89
"Great Hill Troll",Expanded (PC),4,5,0.6000,0.0097,Unknown,0.40
"Great Hill Troll",Expanded (PC),Any,5,0.6000,0.0097,Unknown,0.40
"Great Hill Troll",All Blocks (PC),Any,33,0.5758,0.0257,Unknown,2.10
"Gorgoroth Soldier",Movie Block (PC),2,6,0.8333,0.0146,Unknown,0.41
"Gorgoroth Soldier",Movie Block (PC),3,4,0.5000,0.0097,Unknown,0.27
"Gorgoroth Soldier",Movie Block (PC),4,5,0.4000,0.0121,Unknown,0.34
"Gorgoroth Soldier",Movie Block (PC),Any,15,0.6000,0.0364,Unknown,1.01
"Gorgoroth Soldier",Expanded (PC),4,5,0.6000,0.0097,Unknown,0.40
"Gorgoroth Soldier",Expanded (PC),Any,5,0.6000,0.0097,Unknown,0.40
"Gorgoroth Soldier",All Blocks (PC),Any,20,0.6000,0.0156,Unknown,1.28
"Elite Rider",Movie Block (PC),1,5,0.8000,0.0121,Unknown,0.34
"Elite Rider",Movie Block (PC),Any,5,0.8000,0.0121,Unknown,0.34
"Elite Rider",All Blocks (PC),Any,5,0.8000,0.0039,Unknown,0.32
"•Theoden, Tall and Proud",Movie Block (PC),1,20,0.6500,0.0485,Unknown,1.35
"•Theoden, Tall and Proud",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"•Theoden, Tall and Proud",Movie Block (PC),Any,21,0.6667,0.0510,Unknown,1.42
"•Theoden, Tall and Proud",All Blocks (PC),Any,21,0.6667,0.0164,Unknown,1.34
"•Hrethel, Rider of Rohan",Movie Block (PC),1,23,0.6087,0.0558,Unknown,1.56
"•Hrethel, Rider of Rohan",Movie Block (PC),2,3,0.3333,0.0073,Unknown,0.20
"•Hrethel, Rider of Rohan",Movie Block (PC),Any,26,0.5769,0.0631,Unknown,1.76
"•Hrethel, Rider of Rohan",All Blocks (PC),Any,26,0.5769,0.0202,Unknown,1.66
"•We Left None Alive",Movie Block (PC),1,9,0.5556,0.0218,Unknown,0.61
"•We Left None Alive",Movie Block (PC),2,4,0.5000,0.0097,Unknown,0.27
"•We Left None Alive",Movie Block (PC),Any,13,0.5385,0.0316,Unknown,0.88
"•We Left None Alive",All Blocks (PC),Any,13,0.5385,0.0101,Unknown,0.83
"•Host of Udun",Movie Block (PC),2,12,0.4167,0.0291,Unknown,0.81
"•Host of Udun",Movie Block (PC),4,4,0.0000,0.0097,Unknown,0.27
"•Host of Udun",Movie Block (PC),Any,16,0.3125,0.0388,Unknown,1.08
"•Host of Udun",All Blocks (PC),Any,16,0.3125,0.0125,Unknown,1.02
"Orc Rager",Movie Block (PC),4,10,0.3000,0.0243,Unknown,0.68
"Orc Rager",Movie Block (PC),Any,10,0.3000,0.0243,Unknown,0.68
"Orc Rager",All Blocks (PC),Any,10,0.3000,0.0078,Unknown,0.64
"Enheartened Foe",Movie Block (PC),3,6,0.3333,0.0146,Unknown,0.41
"Enheartened Foe",Movie Block (PC),4,8,0.3750,0.0194,Unknown,0.54
"Enheartened Foe",Movie Block (PC),Any,14,0.3571,0.0340,Unknown,0.95
"Enheartened Foe",All Blocks (PC),Any,14,0.3571,0.0109,Unknown,0.89
"Gorgoroth Ransacker",Movie Block (PC),4,6,0.3333,0.0146,Unknown,0.41
"Gorgoroth Ransacker",Movie Block (PC),Any,6,0.3333,0.0146,Unknown,0.41
"Gorgoroth Ransacker",All Blocks (PC),Any,6,0.3333,0.0047,Unknown,0.38
"•Gorgoroth Troop",Movie Block (PC),1,6,0.8333,0.0146,Unknown,0.41
"•Gorgoroth Troop",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"•Gorgoroth Troop",Movie Block (PC),3,1,1.0000,0.0024,Unknown,0.07
"•Gorgoroth Troop",Movie Block (PC),4,7,0.2857,0.0170,Unknown,0.47
"•Gorgoroth Troop",Movie Block (PC),Any,15,0.6000,0.0364,Unknown,1.01
"•Gorgoroth Troop",All Blocks (PC),Any,15,0.6000,0.0117,Unknown,0.96
"•Arrow From the South",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"•Arrow From the South",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
"•Arrow From the South",Movie Block (PC),Any,2,0.5000,0.0049,Unknown,0.14
"•Arrow From the South",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Arrow From the South",Expanded (PC),Any,1,0.0000,0.0019,Unknown,0.08
"•Arrow From the South",All Blocks (PC),Any,3,0.3333,0.0023,Unknown,0.19
"New Strength Came Now",Movie Block (PC),4,1,0.0000,0.0024,Unknown,0.07
"New Strength Came Now",Movie Block (PC),Any,1,0.0000,0.0024,Unknown,0.07
"New Strength Came Now",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"Orc Pursuer",Movie Block (PC),3,3,0.6667,0.0073,Unknown,0.20
"Orc Pursuer",Movie Block (PC),4,3,0.3333,0.0073,Unknown,0.20
"Orc Pursuer",Movie Block (PC),Any,6,0.5000,0.0146,Unknown,0.41
"Orc Pursuer",All Blocks (PC),Any,6,0.5000,0.0047,Unknown,0.38
"Curse Their Foul Feet",Movie Block (PC),2,10,0.6000,0.0243,Unknown,0.68
"Curse Their Foul Feet",Movie Block (PC),Any,10,0.6000,0.0243,Unknown,0.68
"Curse Their Foul Feet",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"Curse Their Foul Feet",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Curse Their Foul Feet",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"Curse Their Foul Feet",All Blocks (PC),Any,12,0.5000,0.0093,Unknown,0.77
"•Merry, Learned Guide",Movie Block (PC),1,4,0.7500,0.0097,Unknown,0.27
"•Merry, Learned Guide",Movie Block (PC),Any,4,0.7500,0.0097,Unknown,0.27
"•Merry, Learned Guide",All Blocks (PC),Any,4,0.7500,0.0031,Unknown,0.26
"•Sharku, Vile Marauder",Movie Block (PC),1,4,0.7500,0.0097,Unknown,0.27
"•Sharku, Vile Marauder",Movie Block (PC),Any,4,0.7500,0.0097,Unknown,0.27
"•Sharku, Vile Marauder",All Blocks (PC),Any,4,0.7500,0.0031,Unknown,0.26
"Goblin Man",Movie Block (PC),1,3,1.0000,0.0073,Unknown,0.20
"Goblin Man",Movie Block (PC),3,3,1.0000,0.0073,Unknown,0.20
"Goblin Man",Movie Block (PC),4,1,0.0000,0.0024,Unknown,0.07
"Goblin Man",Movie Block (PC),Any,7,0.8571,0.0170,Unknown,0.47
"Goblin Man",All Blocks (PC),Any,7,0.8571,0.0055,Unknown,0.45
"Song of the Shire",Movie Block (PC),1,3,1.0000,0.0073,Unknown,0.20
"Song of the Shire",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"Song of the Shire",Movie Block (PC),Any,4,0.7500,0.0097,Unknown,0.27
"Song of the Shire",All Blocks (PC),Any,4,0.7500,0.0031,Unknown,0.26
"Crack Into Rubble",Movie Block (PC),1,2,0.5000,0.0049,Unknown,0.14
"Crack Into Rubble",Movie Block (PC),4,4,0.7500,0.0097,Unknown,0.27
"Crack Into Rubble",Movie Block (PC),Any,6,0.6667,0.0146,Unknown,0.41
"Crack Into Rubble",All Blocks (PC),Any,6,0.6667,0.0047,Unknown,0.38
"•Aragorn, Defender of Free Peoples",Movie Block (PC),1,2,0.5000,0.0049,Unknown,0.14
"•Aragorn, Defender of Free Peoples",Movie Block (PC),Any,2,0.5000,0.0049,Unknown,0.14
"•Aragorn, Defender of Free Peoples",All Blocks (PC),Any,2,0.5000,0.0016,Unknown,0.13
"•Aragorn, Heir of Elendil",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"•Aragorn, Heir of Elendil",Movie Block (PC),3,1,1.0000,0.0024,Unknown,0.07
"•Aragorn, Heir of Elendil",Movie Block (PC),4,47,0.7021,0.1141,Unknown,3.18
"•Aragorn, Heir of Elendil",Movie Block (PC),Any,49,0.7143,0.1189,Unknown,3.32
"•Aragorn, Heir of Elendil",All Blocks (PC),Any,49,0.7143,0.0382,Unknown,3.12
"•Gondorian Merchant",Movie Block (PC),1,3,0.3333,0.0073,Unknown,0.20
"•Gondorian Merchant",Movie Block (PC),2,2,0.0000,0.0049,Unknown,0.14
"•Gondorian Merchant",Movie Block (PC),Any,5,0.2000,0.0121,Unknown,0.34
"•Gondorian Merchant",Expanded (PC),1,1,1.0000,0.0019,Unknown,0.08
"•Gondorian Merchant",Expanded (PC),Any,1,1.0000,0.0019,Unknown,0.08
"•Gondorian Merchant",All Blocks (PC),Any,6,0.3333,0.0047,Unknown,0.38
"•Dinendal, Silent Scout",Movie Block (PC),1,1,1.0000,0.0024,Unknown,0.07
"•Dinendal, Silent Scout",Movie Block (PC),Any,1,1.0000,0.0024,Unknown,0.07
"•Dinendal, Silent Scout",Fellowship Block (PC),1,2,0.0000,0.0056,Unknown,0.07
"•Dinendal, Silent Scout",Fellowship Block (PC),2,3,0.6667,0.0085,Unknown,0.10
"•Dinendal, Silent Scout",Fellowship Block (PC),Any,5,0.4000,0.0141,Unknown,0.17
"•Dinendal, Silent Scout",All Blocks (PC),Any,6,0.5000,0.0047,Unknown,0.38
"Narchost",Movie Block (PC),Site,11,0.2727,0.0267,1.15,1.15
"Narchost",All Blocks (PC),Site,11,0.2727,0.0086,1.59,1.59
"Dark Ways",Movie Block (PC),1,3,0.3333,0.0073,Unknown,0.20
"Dark Ways",Movie Block (PC),Any,3,0.3333,0.0073,Unknown,0.20
"Dark Ways",All Blocks (PC),Any,3,0.3333,0.0023,Unknown,0.19
"Advance Regular",Movie Block (PC),2,9,0.4444,0.0218,Unknown,0.61
"Advance Regular",Movie Block (PC),3,7,0.4286,0.0170,Unknown,0.47
"Advance Regular",Movie Block (PC),4,5,0.4000,0.0121,Unknown,0.34
"Advance Regular",Movie Block (PC),Any,21,0.4286,0.0510,Unknown,1.42
"Advance Regular",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Advance Regular",Expanded (PC),Any,1,0.0000,0.0019,Unknown,0.08
"Advance Regular",All Blocks (PC),Any,22,0.4091,0.0171,Unknown,1.40
"Goblin Spear",Fellowship Block (PC),1,8,0.5000,0.0226,Unknown,0.27
"Goblin Spear",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Goblin Spear",Fellowship Block (PC),3,1,1.0000,0.0028,Unknown,0.03
"Goblin Spear",Fellowship Block (PC),Any,10,0.5000,0.0282,Unknown,0.34
"Goblin Spear",Expanded (PC),2,3,0.3333,0.0058,Unknown,0.24
"Goblin Spear",Expanded (PC),Any,3,0.3333,0.0058,Unknown,0.24
"Goblin Spear",All Blocks (PC),Any,13,0.4615,0.0101,Unknown,0.83
"•The Long Dark",Fellowship Block (PC),1,7,0.5714,0.0198,Unknown,0.24
"•The Long Dark",Fellowship Block (PC),2,1,1.0000,0.0028,Unknown,0.03
"•The Long Dark",Fellowship Block (PC),Any,8,0.6250,0.0226,Unknown,0.27
"•The Long Dark",All Blocks (PC),Any,8,0.6250,0.0062,Unknown,0.51
"Balin's Tomb",Fellowship Block (PC),Site,3,0.0000,0.0085,0.53,0.53
"Balin's Tomb",All Blocks (PC),Site,3,0.0000,0.0023,0.43,0.43
"Uruk Guard",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Uruk Guard",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"Uruk Guard",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"They Will Never Stop Hunting You",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"They Will Never Stop Hunting You",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"They Will Never Stop Hunting You",All Blocks (PC),Any,1,0.0000,0.0008,Unknown,0.06
"Farmer Maggo's Fields",Fellowship Block (PC),Site,23,0.7391,0.0650,4.04,4.04
"Farmer Maggo's Fields",All Blocks (PC),Site,23,0.7391,0.0179,3.31,3.31
"Pass of Caradhras",Fellowship Block (PC),Site,5,0.6000,0.0141,0.88,0.88
"Pass of Caradhras",All Blocks (PC),Site,5,0.6000,0.0039,0.72,0.72
"Gates of Argonath",Fellowship Block (PC),Site,13,0.6154,0.0367,2.28,2.28
"Gates of Argonath",All Blocks (PC),Site,13,0.6154,0.0101,1.87,1.87
"Saruman's Frost",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"Saruman's Frost",Fellowship Block (PC),Any,2,0.5000,0.0056,Unknown,0.07
"Saruman's Frost",All Blocks (PC),Any,2,0.5000,0.0016,Unknown,0.13
"Moria Crossroads",Fellowship Block (PC),Site,23,0.5652,0.0650,4.04,4.04
"Moria Crossroads",All Blocks (PC),Site,23,0.5652,0.0179,3.31,3.31
"Final Cry",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Final Cry",Fellowship Block (PC),Any,1,0.0000,0.0028,Unknown,0.03
"Final Cry",Expanded (PC),2,3,0.3333,0.0058,Unknown,0.24
"Final Cry",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Final Cry",Expanded (PC),Any,4,0.2500,0.0077,Unknown,0.32
"Final Cry",All Blocks (PC),Any,5,0.2000,0.0039,Unknown,0.32
"Support of the Last Homely House",Fellowship Block (PC),2,2,0.5000,0.0056,Unknown,0.07
"Support of the Last Homely House",Fellowship Block (PC),Any,2,0.5000,0.0056,Unknown,0.07
"Support of the Last Homely House",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"Support of the Last Homely House",Movie Block (PC),3,2,0.0000,0.0049,Unknown,0.14
"Support of the Last Homely House",Movie Block (PC),Any,3,0.0000,0.0073,Unknown,0.20
"Support of the Last Homely House",All Blocks (PC),Any,5,0.2000,0.0039,Unknown,0.32
