ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Swarming Like Beetles, drawDeck,,,N/A,0.14285714285714285,7,Unplayed,,1,Unplayed
Ten Times Outnumbered, drawDeck,,,N/A,0.5294117647058824,17,Low Play Rate with Average Strength,,,N/A
Ingold, drawDeck,,,N/A,0.49137931034482757,116,Average,0.25,4,Trash
Gothmog: Morgul Commander, drawDeck,,,N/A,0.4166666666666667,84,Average,,1,Unplayed
Hill Chief, drawDeck,,,N/A,0.5294117647058824,17,Low Play Rate with Average Strength,0.5,4,Low Play Rate with Average Strength
Bound By Rage, drawDeck,,,N/A,0.7272727272727273,11,Sleeper or Niche Power Picks,,,N/A
Above the Battlement, drawDeck,,,N/A,0.16666666666666666,6,Unplayed,0.14285714285714285,7,Trash
Fool's Hope, drawDeck,,,N/A,,5,Unplayed,0.5,4,Low Play Rate with Average Strength
Sword-wall, drawDeck,,,N/A,0.5555555555555556,9,Low Play Rate with Average Strength,,,N/A
Break the Charge, drawDeck,,,N/A,,1,Unplayed,,1,Unplayed
Leaving Forever, drawDeck,,,N/A,0.5,2,Unplayed,0.75,4,Sleeper or Niche Power Picks
Uruk Follower, drawDeck,,,N/A,0.25,4,Unplayed,,2,Unplayed
Uruk Hunter, drawDeck,,,N/A,0.42857142857142855,7,Unplayed,,2,Unplayed
Vengeance, drawDeck,,,N/A,0.1111111111111111,9,Trash,,3,Trash
Weary, drawDeck,,,N/A,0.25,12,Trash,,3,Trash
Vorondil, drawDeck,,,N/A,0.5625,16,Low Play Rate with Average Strength,,,N/A
Orc Officer, drawDeck,,,N/A,0.49382716049382713,162,High Play Rate with Average Strength,0.5,14,Average
Gathering Wind, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Glamdring: Lightning Brand, drawDeck,,,N/A,0.47692307692307695,65,Average,,,N/A
Southron Fighter, drawDeck,,,N/A,0.4583333333333333,24,Low Play Rate with Average Strength,0.375,16,Redeemable
Knife of the Galadhrim, drawDeck,,,N/A,0.3625,80,Redeemable,0.47058823529411764,17,Average
Dead Ones, drawDeck,,,N/A,0.2222222222222222,9,Trash,,,N/A
Wisp of Pale Sheen, drawDeck,,,N/A,0.45871559633027525,109,Average,0.5,8,Low Play Rate with Average Strength
Corpse Lights, drawDeck,,,N/A,0.2222222222222222,9,Trash,,,N/A
6_51*, drawDeck,,,N/A,0.5833333333333334,12,Low Play Rate with Average Strength,,,N/A
8_41*, drawDeck,,,N/A,0.2,5,Unplayed,,,N/A
Merry: Impatient Hobbit, drawDeck,,,N/A,0.4166666666666667,12,Low Play Rate with Average Strength,,1,Unplayed
Pippin: Hastiest of All, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Still Far Ahead, drawDeck,,,N/A,0.4090909090909091,22,Low Play Rate with Average Strength,0.5333333333333333,30,Average
Smeagol: Bearer of Great Secrets, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Denethor: Steward of the City, drawDeck,,,N/A,1,1,Unplayed,0.25,4,Trash
Dunlending Robber, drawDeck,,,N/A,0.5,2,Unplayed,1,1,Unplayed
Horse of Rohan, drawDeck,,,N/A,0.36363636363636365,22,Redeemable,,1,Unplayed
Work for the Sword, drawDeck,,,N/A,0.3157894736842105,19,Redeemable,1,1,Unplayed
Ravage the Defeated, drawDeck,,,N/A,0.5,2,Unplayed,1,1,Unplayed
Secret Folk, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Theoden: Lord of the Mark, drawDeck,,,N/A,0.5806451612903226,31,Low Play Rate with Average Strength,,,N/A
War Cry of Dunland, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,,,N/A
Band of Wild Men, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Wild Men of the Hills, drawDeck,,,N/A,0.5384615384615384,13,Low Play Rate with Average Strength,,,N/A
Gamling: Warrior of Rohan, drawDeck,,,N/A,0.4117647058823529,68,Average,1,1,Unplayed
Dunlending Footmen, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
1_255*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
1_281*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
5_100*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
5_102*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
5_107*, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
5_31*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
5_39*, drawDeck,,,N/A,0.9333333333333333,15,Sleeper or Niche Power Picks,,,N/A
5_42*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
6_52*, drawDeck,,,N/A,0.75,36,Sleeper or Niche Power Picks,,,N/A
7_108*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Strong and Old, drawDeck,,,N/A,0.4074074074074074,54,Average,0.25,12,Trash
Siege Commander, drawDeck,,,N/A,0.3333333333333333,6,Unplayed,0.5,2,Unplayed
8_34*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
8_37*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
9_36*, drawDeck,,,N/A,0.6666666666666666,15,Sleeper or Niche Power Picks,,,N/A
Rest by Blind Night, drawDeck,,,N/A,0.5263157894736842,38,Low Play Rate with Average Strength,0.5714285714285714,7,Low Play Rate with Average Strength
Gimli: Skilled Defender, drawDeck,,,N/A,,4,Unplayed,,,N/A
Gate Troll, drawDeck,,,N/A,0.5333333333333333,45,Average,0.5,2,Unplayed
Arrow From the South, drawDeck,,,N/A,0.42857142857142855,14,Low Play Rate with Average Strength,,,N/A
Shake Off the Shadow, drawDeck,,,N/A,0.4,5,Unplayed,,1,Unplayed
Haradrim Marksman, drawDeck,,,N/A,0.5023255813953489,215,High Play Rate with Average Strength,0.8333333333333334,6,Sleeper or Niche Power Picks
Aragorn: Wingfoot, drawDeck,,,N/A,0.411214953271028,107,Average,,1,Unplayed
A Marvel, drawDeck,,,N/A,0.25,4,Unplayed,,2,Unplayed
Morgul Banner-bearer, drawDeck,,,N/A,0.38,50,Redeemable,,1,Unplayed
Nazgul Scimitar, drawDeck,,,N/A,,1,Unplayed,,2,Unplayed
There Came a Cry, drawDeck,,,N/A,0.5666666666666667,30,Low Play Rate with Average Strength,0.6666666666666666,3,Sleeper or Niche Power Picks
Merry: Rohirrim Squire, drawDeck,,,N/A,,8,Unplayed,0.3076923076923077,13,Redeemable
Pippin: Sworn to Service, drawDeck,,,N/A,0.125,16,Trash,0.2,10,Trash
So Fair: So Desperate, drawDeck,,,N/A,0.5,2,Unplayed,1,2,Unplayed
Unheeded, drawDeck,,,N/A,0.40476190476190477,42,Low Play Rate with Average Strength,0.38461538461538464,13,Redeemable
Black Flail, drawDeck,,,N/A,0.3950617283950617,81,Redeemable,0.13333333333333333,15,Trash
Southron Troop, drawDeck,,,N/A,0.4,10,Low Play Rate with Average Strength,,1,Unplayed
Southron Veterans, drawDeck,,,N/A,0.5164835164835165,91,Average,0.5714285714285714,7,Low Play Rate with Average Strength
Heavy Chain, drawDeck,,,N/A,0.375,16,Redeemable,0.3888888888888889,18,Redeemable
Bold Men and Grim, drawDeck,,,N/A,0.4,35,Low Play Rate with Average Strength,,,N/A
Desert Fighter, drawDeck,,,N/A,0.3333333333333333,12,Redeemable,0.375,8,Redeemable
New Strength Came Now, drawDeck,,,N/A,0.3,10,Redeemable,0.42857142857142855,7,Low Play Rate with Average Strength
Raider Halberd, drawDeck,,,N/A,0.3333333333333333,36,Redeemable,0.36363636363636365,11,Redeemable
Southron Leader, drawDeck,,,N/A,0.4945054945054945,91,Average,0.6666666666666666,15,Standard Power Picks
Fey He Seemed, drawDeck,,,N/A,0.36538461538461536,52,Redeemable,0.2903225806451613,31,Trash
Herugrim: Sword of the Mark, drawDeck,,,N/A,0.46,50,Average,0.5617977528089888,89,High Play Rate with Average Strength
Mustering for Battle, drawDeck,,,N/A,0.3333333333333333,9,Redeemable,0.25,4,Trash
Swift Steed, drawDeck,,,N/A,0.40625,32,Low Play Rate with Average Strength,0.4,20,Average
Veteran Horseman, drawDeck,,,N/A,0.4,10,Low Play Rate with Average Strength,,,N/A
Hillman Band, drawDeck,,,N/A,0.6666666666666666,3,Unplayed,,,N/A
Death to the Strawheads, drawDeck,,,N/A,0.75,8,Unplayed,,,N/A
Dunlending Headman, drawDeck,,,N/A,0.75,4,Unplayed,,,N/A
Madril: Faramir's Aide, drawDeck,,,N/A,0.42857142857142855,63,Average,,,N/A
Lorien Swordsman, drawDeck,,,N/A,0.36363636363636365,11,Redeemable,,,N/A
Defend It and Hope, drawDeck,,,N/A,0.35714285714285715,42,Redeemable,0.6363636363636364,11,Standard Power Picks
Gimli: Lockbearer, drawDeck,,,N/A,0.4626865671641791,67,Average,,2,Unplayed
Halls of My Home, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Faramir: Wizard's Pupil, drawDeck,,,N/A,0.35294117647058826,17,Redeemable,0.2,5,Trash
Dwarven Heart, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,,6,Trash
Help in Doubt and Need, drawDeck,,,N/A,0.25,8,Unplayed,,2,Unplayed
Uruk Besieger, drawDeck,,,N/A,0.25,4,Unplayed,0.23529411764705882,17,Trash
Fight for the Villagers, drawDeck,,,N/A,0.2631578947368421,19,Trash,,,N/A
Blades Drawn, drawDeck,,,N/A,0.5666666666666667,30,Low Play Rate with Average Strength,0.5714285714285714,7,Low Play Rate with Average Strength
Isengard Mechanics, drawDeck,,,N/A,0.627906976744186,43,Sleeper or Niche Power Picks,0.75,4,Sleeper or Niche Power Picks
Ithilien Wilderness, drawDeck,,,N/A,0.42201834862385323,109,Average,0.5,6,Low Play Rate with Average Strength
Desert Stalker, drawDeck,,,N/A,0.5675675675675675,37,Low Play Rate with Average Strength,0.2631578947368421,19,Trash
Second Level, drawDeck,,,N/A,0.3821138211382114,123,Redeemable,0.4,15,Average
Uruk Regular, drawDeck,,,N/A,0.5909090909090909,22,Low Play Rate with Average Strength,0.43478260869565216,23,Average
Iron Fist of the Orc, drawDeck,,,N/A,1,4,Unplayed,,,N/A
Besieging Pike, drawDeck,,,N/A,0.48717948717948717,39,Low Play Rate with Average Strength,0.25,4,Trash
Ferocity, drawDeck,,,N/A,0.41818181818181815,55,Average,0.15384615384615385,13,Trash
Uruk Rear Guard, drawDeck,,,N/A,0.42857142857142855,42,Low Play Rate with Average Strength,0.38461538461538464,13,Redeemable
Living Off Rock, drawDeck,,,N/A,0.5,10,Low Play Rate with Average Strength,,,N/A
10_9*, drawDeck,,,N/A,1,1,Unplayed,,,N/A
10_8*, drawDeck,,,N/A,0.5,4,Unplayed,,,N/A
9_19*, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
9_20*, drawDeck,,,N/A,0.5,2,Unplayed,0.7209302325581395,43,Meta Dominating Power Picks
9_23*, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Stampeded, drawDeck,,,N/A,0.3333333333333333,9,Redeemable,0.2,5,Trash
Company of Haradrim, drawDeck,,,N/A,0.5,14,Low Play Rate with Average Strength,,,N/A
Helm, drawDeck,,,N/A,0.375,8,Unplayed,0.2,5,Trash
Hearken to Me, drawDeck,,,N/A,0.38095238095238093,21,Redeemable,0.2,10,Trash
Theoden: Leader of Spears, drawDeck,,,N/A,0.5555555555555556,9,Low Play Rate with Average Strength,1,3,Sleeper or Niche Power Picks
Fury of the Northmen, drawDeck,,,N/A,0.21428571428571427,14,Trash,0.6666666666666666,6,Sleeper or Niche Power Picks
Desert Soldier, drawDeck,,,N/A,0.5,4,Unplayed,,1,Unplayed
Desert Warrior, drawDeck,,,N/A,0.25,4,Unplayed,,,N/A
Rally Point, drawDeck,,,N/A,0.6,5,Unplayed,,,N/A
Easterling Axeman, drawDeck,,,N/A,0.532258064516129,62,Average,0.5185185185185185,27,Average
Easterling Infantry, drawDeck,,,N/A,0.2727272727272727,11,Trash,1,1,Unplayed
Easterling Trooper, drawDeck,,,N/A,0.25,4,Unplayed,1,1,Unplayed
Men of Rhun, drawDeck,,,N/A,0.2777777777777778,18,Trash,,,N/A
Boomed and Trumpeted, drawDeck,,,N/A,0.5,2,Unplayed,,2,Unplayed
Ent Moot, drawDeck,,,N/A,0.46153846153846156,13,Low Play Rate with Average Strength,0.3333333333333333,9,Redeemable
Heavy Axeman, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,,3,Trash
Ent Draught, drawDeck,,,N/A,0.6,50,Standard Power Picks,0.55,40,High Play Rate with Average Strength
Kill Them Now, drawDeck,,,N/A,0.16666666666666666,6,Unplayed,,1,Unplayed
Many Riddles, drawDeck,,,N/A,,4,Unplayed,,3,Trash
Ugluk's Sword, drawDeck,,,N/A,0.5,12,Low Play Rate with Average Strength,0.2857142857142857,7,Trash
Uruk Searcher, drawDeck,,,N/A,0.4,5,Unplayed,,3,Trash
Elven Brooch, drawDeck,,,N/A,,1,Unplayed,,2,Unplayed
Dark Ways, drawDeck,,,N/A,0.5,12,Low Play Rate with Average Strength,,2,Unplayed
Ranger of Ithilien, drawDeck,,,N/A,0.3783783783783784,37,Redeemable,,1,Unplayed
Sharpen Your Swords, drawDeck,,,N/A,0.5,22,Low Play Rate with Average Strength,0.7142857142857143,7,Sleeper or Niche Power Picks
Durin's Tower, drawDeck,,,N/A,0.14285714285714285,14,Trash,0.3333333333333333,15,Redeemable
Shadowfax: Greatheart, drawDeck,,,N/A,0.23529411764705882,17,Trash,0.15384615384615385,13,Trash
On the March, drawDeck,,,N/A,0.2,10,Trash,1,1,Unplayed
Corsair Ballista, drawDeck,,,N/A,,4,Unplayed,1,1,Unplayed
Unheard of, drawDeck,,,N/A,,1,Unplayed,,,N/A
Seven We Had, drawDeck,,,N/A,1,1,Unplayed,,,N/A
No Help for It, drawDeck,,,N/A,0.3333333333333333,6,Unplayed,,,N/A
You Must Help Us, drawDeck,,,N/A,1,1,Unplayed,,,N/A
The Dead City, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Very Nice Friends, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Mordor Veteran, drawDeck,,,N/A,0.6756756756756757,37,Sleeper or Niche Power Picks,0.5454545454545454,11,Average
Strands of Elven Hair, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
Suffered Much Loss, drawDeck,,,N/A,0.25,4,Unplayed,0.38235294117647056,34,Redeemable
Uruk Vanguard, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,0.29411764705882354,17,Trash
Haldir: Emissary of the Galadhrim, drawDeck,,,N/A,0.5263157894736842,19,Low Play Rate with Average Strength,,1,Unplayed
Pengedhel: Naith Warrior, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Thonnas: Naith Captain, drawDeck,,,N/A,1,1,Unplayed,,,N/A
Taurnil: Sharp-eyed Bowman, drawDeck,,,N/A,0.6,5,Unplayed,,,N/A
Naith Longbow, drawDeck,,,N/A,0.20588235294117646,34,Trash,0.5454545454545454,11,Average
Naith Warband, drawDeck,,,N/A,0.42857142857142855,7,Unplayed,,2,Unplayed
Advance Uruk Patrol, drawDeck,,,N/A,0.4117647058823529,17,Low Play Rate with Average Strength,0.4,5,Low Play Rate with Average Strength
Berserk Butcher, drawDeck,,,N/A,0.4,30,Low Play Rate with Average Strength,0.6666666666666666,3,Sleeper or Niche Power Picks
Mordor Defender, drawDeck,,,N/A,,1,Unplayed,,2,Unplayed
Orthanc Warrior, drawDeck,,,N/A,0.3333333333333333,6,Unplayed,0.625,8,Sleeper or Niche Power Picks
Uruk Pursuer, drawDeck,,,N/A,,3,Unplayed,,2,Unplayed
Assault Ladder, drawDeck,,,N/A,0.3125,16,Redeemable,0.75,4,Sleeper or Niche Power Picks
Under Foot, drawDeck,,,N/A,0.3125,16,Redeemable,0.5789473684210527,19,Average
Driven Back, drawDeck,,,N/A,0.6,5,Unplayed,1,1,Unplayed
Elite Crossbowmen, drawDeck,,,N/A,0.34782608695652173,23,Redeemable,0.2,5,Trash
Volley Fire, drawDeck,,,N/A,0.5,6,Unplayed,,,N/A
3_60*, drawDeck,,,N/A,0.5,4,Unplayed,,,N/A
Morgul Detachment, drawDeck,,,N/A,0.5,18,Low Play Rate with Average Strength,0.16666666666666666,6,Trash
Well Stored, drawDeck,,,N/A,0.23076923076923078,13,Trash,0.4,5,Low Play Rate with Average Strength
Ecglaf: Courageous Farmer, drawDeck,,,N/A,0.25,8,Unplayed,0.2,10,Trash
Let Us Be Swift, drawDeck,,,N/A,0.375,16,Redeemable,0.5,10,Low Play Rate with Average Strength
Rohirrim Scout, drawDeck,,,N/A,0.2222222222222222,9,Trash,,,N/A
Firefoot: Eomer's Steed, drawDeck,,,N/A,0.42857142857142855,14,Low Play Rate with Average Strength,,2,Unplayed
Grimbold: Marshal of Rohan, drawDeck,,,N/A,0.3,10,Redeemable,,1,Unplayed
Long Spear, drawDeck,,,N/A,0.35714285714285715,14,Redeemable,,,N/A
Sam: Great Elf Warrior , drawDeck,,,N/A,0.8181818181818182,11,Sleeper or Niche Power Picks,,,N/A
New Power Rising, drawDeck,,,N/A,,3,Unplayed,0.4166666666666667,12,Average
Foul Horde, drawDeck,,,N/A,0.48148148148148145,27,Low Play Rate with Average Strength,,,N/A
Saruman: Master of Foul Folk, drawDeck,,,N/A,0.25,4,Unplayed,,,N/A
Sharku: Warg-captain, drawDeck,,,N/A,0.48148148148148145,27,Low Play Rate with Average Strength,,,N/A
Sharku's Warg, drawDeck,,,N/A,0.5,26,Low Play Rate with Average Strength,,,N/A
War-warg, drawDeck,,,N/A,0.45454545454545453,22,Low Play Rate with Average Strength,,,N/A
Warg-master, drawDeck,,,N/A,0.48148148148148145,27,Low Play Rate with Average Strength,,,N/A
Wolf-voices, drawDeck,,,N/A,0.4166666666666667,12,Low Play Rate with Average Strength,,,N/A
Desert Legion, drawDeck,,,N/A,,2,Unplayed,,,N/A
7_331*, site,,,N/A,0.84375,32,Sleeper or Niche Power Picks,,,N/A
10_117*, site,,,N/A,0.9090909090909091,11,Sleeper or Niche Power Picks,,,N/A
8_118*, site,,,N/A,0.6785714285714286,28,Sleeper or Niche Power Picks,,,N/A
7_351*, site,,,N/A,0.9090909090909091,11,Sleeper or Niche Power Picks,,,N/A
7_353*, site,,,N/A,1,7,Unplayed,,,N/A
7_358*, site,,,N/A,0.8076923076923077,26,Sleeper or Niche Power Picks,,,N/A
10_28*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
10_33*, drawDeck,,,N/A,0.9285714285714286,14,Sleeper or Niche Power Picks,,,N/A
10_53*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
10_61*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
10_70*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
1_119*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
6_39*, drawDeck,,,N/A,0.9285714285714286,14,Sleeper or Niche Power Picks,,,N/A
7_110*, drawDeck,,,N/A,0.9285714285714286,14,Sleeper or Niche Power Picks,,,N/A
7_112*, drawDeck,,,N/A,0.6470588235294118,17,Sleeper or Niche Power Picks,,,N/A
7_118*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_188*, drawDeck,,,N/A,0.9,10,Sleeper or Niche Power Picks,,,N/A
7_190*, drawDeck,,,N/A,0.9,10,Sleeper or Niche Power Picks,,,N/A
7_204*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_213*, drawDeck,,,N/A,0.9,10,Sleeper or Niche Power Picks,,,N/A
7_219*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_36*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_71*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_74*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
7_97*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
Gandalf: Leader of Men , drawDeck,,,N/A,0.8235294117647058,17,Sleeper or Niche Power Picks,0.6666666666666666,6,Sleeper or Niche Power Picks
8_20*, drawDeck,,,N/A,0.8275862068965517,29,Sleeper or Niche Power Picks,0.7045454545454546,44,Meta Dominating Power Picks
8_44*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
8_71*, drawDeck,,,N/A,0.875,8,Unplayed,,,N/A
8_80*, drawDeck,,,N/A,0.9,10,Sleeper or Niche Power Picks,,,N/A
8_81*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
9_27*, drawDeck,,,N/A,0.875,8,Unplayed,,,N/A
9_28*, drawDeck,,,N/A,0.9,10,Sleeper or Niche Power Picks,,,N/A
9_32*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
9_34*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
9_35*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
9_38*, drawDeck,,,N/A,1,7,Unplayed,,,N/A
Forest Guardian, drawDeck,,,N/A,0.6442307692307693,208,Meta Dominating Power Picks,1,9,Sleeper or Niche Power Picks
Arwen: Queen of Elves and Men , drawDeck,,,N/A,0.6,20,Sleeper or Niche Power Picks,,,N/A
10_76*, drawDeck,,,N/A,0.5,4,Unplayed,,,N/A
Orc Ravager, drawDeck,,,N/A,0.5,4,Unplayed,,,N/A
10_95*, drawDeck,,,N/A,0.6666666666666666,3,Unplayed,,,N/A
The Saga of Elendil , drawDeck,,,N/A,0.75,4,Unplayed,,,N/A
Gate Sentry, drawDeck,,,N/A,0.38636363636363635,44,Redeemable,0.5,24,Average
6_104*, drawDeck,,,N/A,0.6666666666666666,3,Unplayed,,,N/A
Orc Savage, drawDeck,,,N/A,0.6363636363636364,11,Sleeper or Niche Power Picks,,,N/A
8_35*, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,,,N/A
Pippin: Woolly-footed Rascal, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,,,N/A
Gandalf: Greyhame, drawDeck,,,N/A,0.4,25,Low Play Rate with Average Strength,,,N/A
Birchseed: Tall Statesman, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,0.5,2,Unplayed
Rohirrim Shield, drawDeck,,,N/A,0.45454545454545453,99,Average,0.5172413793103449,29,Average
Knocked on the Head, drawDeck,,,N/A,,3,Unplayed,,,N/A
Warmed Up a Bit, drawDeck,,,N/A,0.42857142857142855,7,Unplayed,,,N/A
Behold the White Rider, drawDeck,,,N/A,,4,Unplayed,0.6363636363636364,11,Standard Power Picks
6_33*, drawDeck,,,N/A,0.7407407407407407,27,Sleeper or Niche Power Picks,0.6875,32,Meta Dominating Power Picks
Roused, drawDeck,,,N/A,0.5,4,Unplayed,,,N/A
7_155*, drawDeck,,,N/A,0.3333333333333333,6,Unplayed,,,N/A
9_24*, drawDeck,,,N/A,0.5,2,Unplayed,,,N/A
9_25*, drawDeck,,,N/A,,1,Unplayed,,,N/A
Calculated Risk, drawDeck,,,N/A,0.36363636363636365,11,Redeemable,0.2,20,Trash
1_316*, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,,,N/A
3_24*, drawDeck,,,N/A,0.36363636363636365,11,Redeemable,,,N/A
7_87*, drawDeck,,,N/A,0.4666666666666667,15,Low Play Rate with Average Strength,,,N/A
9_16*, drawDeck,,,N/A,0.5423728813559322,59,Average,,,N/A
Dead Man of Dunharrow, drawDeck,,,N/A,0.2,5,Unplayed,0.25,4,Trash
Citadel to Gate, drawDeck,,,N/A,0.75,4,Unplayed,0.5714285714285714,42,High Play Rate with Average Strength
Winged Mount, drawDeck,,,N/A,0.5263157894736842,19,Low Play Rate with Average Strength,1,1,Unplayed
Sam: Frodo's Gardener, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,,,N/A
Orc Fighter, drawDeck,,,N/A,0.2,5,Unplayed,0.16666666666666666,6,Trash
Orc Infantry, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,0.16666666666666666,6,Trash
Gorgoroth Servitor, drawDeck,,,N/A,0.5357142857142857,28,Low Play Rate with Average Strength,0.5,2,Unplayed
1_8*, drawDeck,,,N/A,0.65,20,Sleeper or Niche Power Picks,,,N/A
7_157*, drawDeck,,,N/A,,2,Unplayed,,,N/A
Rout, drawDeck,,,N/A,,3,Unplayed,0.2,5,Trash
The Palantir of Orthanc: Seventh Seeing-stone, drawDeck,,,N/A,0.25,12,Trash,0.3333333333333333,3,Redeemable
Scaling Ladder, drawDeck,,,N/A,0.25,12,Trash,0.6666666666666666,3,Sleeper or Niche Power Picks
Battering Ram, drawDeck,,,N/A,0.3076923076923077,13,Redeemable,0.4,5,Low Play Rate with Average Strength
Elfhelm: Marshal of Rohan, drawDeck,,,N/A,0.5454545454545454,11,Low Play Rate with Average Strength,,1,Unplayed
White Hot Fury, drawDeck,,,N/A,0.75,4,Unplayed,,1,Unplayed
Eomer: Keeper of Oaths, drawDeck,,,N/A,0.5,16,Low Play Rate with Average Strength,0.2222222222222222,9,Trash
Eowyn's Shield, drawDeck,,,N/A,0.6,5,Unplayed,,1,Unplayed
3_44*, drawDeck,,,N/A,,1,Unplayed,,,N/A
Pippin's Armor, drawDeck,,,N/A,0.3333333333333333,3,Unplayed,0.1875,16,Trash
Pippin's Sword, drawDeck,,,N/A,0.5,2,Unplayed,0.2222222222222222,18,Trash
Breached, drawDeck,,,N/A,,3,Unplayed,,2,Unplayed
Great Gate, drawDeck,,,N/A,,3,Unplayed,,,N/A
Pippin: Guard of Minas Tirith, drawDeck,,,N/A,0.5,2,Unplayed,0.3333333333333333,27,Redeemable
Let Folly Be Our Cloak, drawDeck,,,N/A,,1,Unplayed,0.4,5,Low Play Rate with Average Strength
Forests of Ithilien, drawDeck,,,N/A,,1,Unplayed,,,N/A
Banished, drawDeck,,,N/A,,1,Unplayed,0.3333333333333333,30,Redeemable
Uruk Plains Runner, drawDeck,,,N/A,0.2857142857142857,7,Unplayed,0.2857142857142857,7,Trash
Hidden Knowledge, drawDeck,,,N/A,,2,Unplayed,,3,Trash
Iorlas, drawDeck,,,N/A,,1,Unplayed,,,N/A
Desert Lord , drawDeck,,,N/A,0.4444444444444444,9,Low Play Rate with Average Strength,0.5,4,Low Play Rate with Average Strength
Morgul Vanguard, drawDeck,,,N/A,0.375,8,Unplayed,1,2,Unplayed
Ring of Ire, drawDeck,,,N/A,0.45614035087719296,57,Average,0.25,4,Trash
8_74*, drawDeck,,,N/A,,3,Unplayed,,,N/A
8_75*, drawDeck,,,N/A,,3,Unplayed,,,N/A
Morgul Spearman, drawDeck,,,N/A,0.6363636363636364,11,Sleeper or Niche Power Picks,,,N/A
Lorien Guardian, drawDeck,,,N/A,,2,Unplayed,,1,Unplayed
Elven Rope, drawDeck,,,N/A,0.29411764705882354,17,Trash,,3,Trash
Troll's Chain, drawDeck,,,N/A,0.14285714285714285,7,Unplayed,,1,Unplayed
Impatient and Angry, drawDeck,,,N/A,0.4,5,Unplayed,,2,Unplayed
Light Shining Faintly, drawDeck,,,N/A,0.4,10,Low Play Rate with Average Strength,1,1,Unplayed
Ulaire Nertea: Winged Hunter, drawDeck,,,N/A,0.5,10,Low Play Rate with Average Strength,,,N/A
Ghastly Host, drawDeck,,,N/A,0.2777777777777778,18,Trash,0.42857142857142855,7,Low Play Rate with Average Strength
We Shall Meet Again Soon, drawDeck,,,N/A,0.8333333333333334,6,Unplayed,0.2857142857142857,7,Trash
Sack of the Shire, drawDeck,,,N/A,0.6666666666666666,3,Unplayed,0.3333333333333333,3,Redeemable
Borne Far Away, drawDeck,,,N/A,,3,Unplayed,0.625,8,Sleeper or Niche Power Picks
Uncertain Paths, drawDeck,,,N/A,,1,Unplayed,0.5714285714285714,7,Low Play Rate with Average Strength
Suspended Palaces, drawDeck,,,N/A,0.25,4,Unplayed,0.25,4,Trash
Rohirrim Traitor, drawDeck,,,N/A,0.6666666666666666,3,Unplayed,0.2,10,Trash
